Modenumber, Lambda (um), beta  (per um), alpha/2  (per um), k0  (per um); Thickness=0.5; um
8,0.4210,5.431633798826E+01,2.569986959374E+00,1.492443065838E+01
8,0.4220,5.372901544530E+01,2.507318496988E+00,1.488906470896E+01
8,0.4230,5.314189374733E+01,2.444946339389E+00,1.485386597442E+01
8,0.4240,5.255491435592E+01,2.382868390081E+00,1.481883327165E+01
8,0.4250,5.196801723407E+01,2.321082572299E+00,1.478396542866E+01
8,0.4260,5.138114075618E+01,2.259586828779E+00,1.474926128446E+01
8,0.4270,5.079422162577E+01,2.198379121528E+00,1.471471968895E+01
8,0.4280,5.020719477003E+01,2.137457431601E+00,1.468033950276E+01
8,0.4290,4.961999324191E+01,2.076819758877E+00,1.464611959716E+01
8,0.4300,4.903254811495E+01,2.016464121839E+00,1.461205885391E+01
8,0.4310,4.851292750914E+01,1.966593266679E+00,1.457815616515E+01
8,0.4320,4.799328749697E+01,1.916953295107E+00,1.454441043329E+01
8,0.4330,4.747357635499E+01,1.867542607469E+00,1.451082057085E+01
8,0.4340,4.695374102103E+01,1.818359618852E+00,1.447738550041E+01
8,0.4350,4.643372701706E+01,1.769402758918E+00,1.444410415444E+01
8,0.4360,4.591347837092E+01,1.720670471737E+00,1.441097547518E+01
8,0.4370,4.539293753766E+01,1.672161215618E+00,1.437799841460E+01
8,0.4380,4.487204530967E+01,1.623873462951E+00,1.434517193420E+01
8,0.4390,4.435074072397E+01,1.575805700047E+00,1.431249500496E+01
8,0.4400,4.382896096335E+01,1.527956426973E+00,1.427996660723E+01
8,0.4410,4.334061443023E+01,1.495002020225E+00,1.424758573057E+01
8,0.4420,4.285188361774E+01,1.462196728440E+00,1.421535137371E+01
8,0.4430,4.236271264505E+01,1.429539541810E+00,1.418326254442E+01
8,0.4440,4.187304396690E+01,1.397029459624E+00,1.415131825941E+01
8,0.4450,4.138281828198E+01,1.364665490167E+00,1.411951754422E+01
8,0.4460,4.089197444052E+01,1.332446650618E+00,1.408785943314E+01
8,0.4470,4.040044933409E+01,1.300371966950E+00,1.405634296908E+01
8,0.4480,3.990817779211E+01,1.268440473834E+00,1.402496720353E+01
8,0.4490,3.941509246148E+01,1.236651214541E+00,1.399373119639E+01
8,0.4500,3.892112368266E+01,1.205003240845E+00,1.396263401595E+01
8,0.4510,3.846360679871E+01,1.181543941427E+00,1.393167473876E+01
8,0.4520,3.800536511634E+01,1.158188444218E+00,1.390085244951E+01
8,0.4530,3.754633843649E+01,1.134936061787E+00,1.387016624101E+01
8,0.4540,3.708646458237E+01,1.111786112760E+00,1.383961521405E+01
8,0.4550,3.662567929078E+01,1.088737921749E+00,1.380919847732E+01
8,0.4560,3.616391609197E+01,1.065790819296E+00,1.377891514732E+01
8,0.4570,3.570110619558E+01,1.042944141799E+00,1.374876434831E+01
8,0.4580,3.523717835525E+01,1.020197231453E+00,1.371874521218E+01
8,0.4590,3.477205874001E+01,9.975494361844E-01,1.368885687839E+01
8,0.4600,3.430567078351E+01,9.750001095908E-01,1.365909849387E+01
8,0.4610,3.387011968807E+01,9.602165502576E-01,1.362946921297E+01
8,0.4620,3.343346003066E+01,9.454969890167E-01,1.359996819736E+01
8,0.4630,3.299562374682E+01,9.308410111938E-01,1.357059461594E+01
8,0.4640,3.255654034805E+01,9.162482056890E-01,1.354134764478E+01
8,0.4650,3.211613679433E+01,9.017181649391E-01,1.351222646705E+01
8,0.4660,3.167433736248E+01,8.872504848791E-01,1.348323027292E+01
8,0.4670,3.123106351517E+01,8.728447649050E-01,1.345435825949E+01
8,0.4680,3.078623375702E+01,8.585006078367E-01,1.342560963073E+01
8,0.4690,3.033976349592E+01,8.442176198818E-01,1.339698359740E+01
8,0.4700,2.989156489477E+01,8.299954105990E-01,1.336847937698E+01
8,0.4710,2.947065738169E+01,8.187857561508E-01,1.334009619359E+01
8,0.4720,2.904819154216E+01,8.076236002383E-01,1.331183327792E+01
8,0.4730,2.862408810676E+01,7.965086416024E-01,1.328368986719E+01
8,0.4740,2.819826497903E+01,7.854405815261E-01,1.325566520502E+01
8,0.4750,2.777063715012E+01,7.744191238081E-01,1.322775854143E+01
8,0.4760,2.734111661838E+01,7.634439747359E-01,1.319996913273E+01
8,0.4770,2.690961232488E+01,7.525148430602E-01,1.317229624147E+01
8,0.4780,2.647603010254E+01,7.416314399690E-01,1.314473913636E+01
8,0.4790,2.604027266406E+01,7.307934790619E-01,1.311729709223E+01
8,0.4800,2.560223962254E+01,7.200006763252E-01,1.308996938996E+01
8,0.4810,2.518514254923E+01,7.108320372249E-01,1.306275531638E+01
8,0.4820,2.476590687935E+01,7.017014422703E-01,1.303565416427E+01
8,0.4830,2.434444105582E+01,6.926086551623E-01,1.300866523226E+01
8,0.4840,2.392065166839E+01,6.835534415547E-01,1.298178782475E+01
8,0.4850,2.349444382943E+01,6.745355690342E-01,1.295502125192E+01
8,0.4860,2.306572166860E+01,6.655548071001E-01,1.292836482959E+01
8,0.4870,2.263438903513E+01,6.566109271453E-01,1.290181787922E+01
8,0.4880,2.220035043220E+01,6.477037024362E-01,1.287537972783E+01
8,0.4890,2.176351227419E+01,6.388329080940E-01,1.284904970793E+01
8,0.4900,2.132378456394E+01,6.299983210756E-01,1.282282715751E+01
8,0.4910,2.091751023383E+01,6.223603818808E-01,1.279671141992E+01
8,0.4920,2.050879022636E+01,6.147534912194E-01,1.277070184386E+01
8,0.4930,2.009757460739E+01,6.071774601550E-01,1.274479778333E+01
8,0.4940,1.968382516440E+01,5.996321012811E-01,1.271899859753E+01
8,0.4950,1.926751961303E+01,5.921172287057E-01,1.269330365087E+01
8,0.4960,1.884865716654E+01,5.846326580358E-01,1.266771231286E+01
8,0.4970,1.842726587479E+01,5.771782063626E-01,1.264222395811E+01
8,0.4980,1.800341247818E+01,5.697536922463E-01,1.261683796622E+01
8,0.4990,1.757721562998E+01,5.623589357017E-01,1.259155372180E+01
8,0.5000,1.714886392377E+01,5.549937581832E-01,1.256637061436E+01
8,0.5010,1.672767146475E+01,5.478686762100E-01,1.254128803828E+01
8,0.5020,1.630509242176E+01,5.407719810176E-01,1.251630539279E+01
8,0.5030,1.588167218829E+01,5.337035033011E-01,1.249142208187E+01
8,0.5040,1.545818102168E+01,5.266630750993E-01,1.246663751425E+01
8,0.5050,1.503570669511E+01,5.196505297815E-01,1.244195110333E+01
8,0.5060,1.461579479122E+01,5.126657020341E-01,1.241736226715E+01
8,0.5070,1.420066889206E+01,5.057084278479E-01,1.239287042836E+01
8,0.5080,1.379359247040E+01,4.987785445049E-01,1.236847501413E+01
8,0.5090,1.339950104537E+01,4.918758905661E-01,1.234417545615E+01
8,0.5100,1.302620313265E+01,4.850003058583E-01,1.231997119055E+01
8,0.5110,1.269812307095E+01,4.804214475246E-01,1.229586165789E+01
8,0.5120,1.242363027791E+01,4.758604753562E-01,1.227184630309E+01
8,0.5130,1.225387680315E+01,4.713172847558E-01,1.224792457540E+01
8,0.3000,8.761027204663E+01,8.867668863533E+01,2.094395102393E+01
8,0.3010,8.755808280676E+01,8.705447177761E+01,2.087436979129E+01
8,0.3020,8.750623037375E+01,8.544299807790E+01,2.080524936152E+01
8,0.3030,8.745471148630E+01,8.384216116828E+01,2.073658517221E+01
8,0.3040,8.740352292578E+01,8.225185608043E+01,2.066837272099E+01
8,0.3050,8.735266151533E+01,8.067197922267E+01,2.060060756452E+01
8,0.3060,8.730212411854E+01,7.910242835745E+01,2.053328531758E+01
8,0.3070,8.725190764015E+01,7.754310257929E+01,2.046640165205E+01
8,0.3080,8.720200902165E+01,7.599390229320E+01,2.039995229604E+01
8,0.3090,8.715242524602E+01,7.445472919343E+01,2.033393303294E+01
8,0.3100,8.710315333327E+01,7.292548624268E+01,2.026833970058E+01
8,0.3110,8.668383861744E+01,7.209500568704E+01,2.020316819029E+01
8,0.3120,8.626661921950E+01,7.126984872471E+01,2.013841444609E+01
8,0.3130,8.585147226542E+01,7.044996433082E+01,2.007407446383E+01
8,0.3140,8.543837514381E+01,6.963530213053E+01,2.001014429038E+01
8,0.3150,8.502730549886E+01,6.882581238864E+01,1.994662002279E+01
8,0.3160,8.461824123075E+01,6.802144599956E+01,1.988349780753E+01
8,0.3170,8.421116048591E+01,6.722215447729E+01,1.982077383968E+01
8,0.3180,8.380604165550E+01,6.642788994572E+01,1.975844436220E+01
8,0.3190,8.340286337062E+01,6.563860512908E+01,1.969650566514E+01
8,0.3200,8.300160449954E+01,6.485425334254E+01,1.963495408494E+01
8,0.3210,8.281978918057E+01,6.425486731426E+01,1.957378600367E+01
8,0.3220,8.263897687057E+01,6.365920418057E+01,1.951299784838E+01
8,0.3230,8.245915859851E+01,6.306722936349E+01,1.945258609034E+01
8,0.3240,8.228032550338E+01,6.247890871195E+01,1.939254724438E+01
8,0.3250,8.210246883262E+01,6.189420849519E+01,1.933287786824E+01
8,0.3260,8.192557993700E+01,6.131309539632E+01,1.927357456190E+01
8,0.3270,8.174965027249E+01,6.073553650601E+01,1.921463396691E+01
8,0.3280,8.157467139845E+01,6.016149931624E+01,1.915605276579E+01
8,0.3290,8.140063497261E+01,5.959095171426E+01,1.909782768140E+01
8,0.3300,8.122753275497E+01,5.902386197654E+01,1.903995547630E+01
8,0.3310,8.110843729294E+01,5.861205822652E+01,1.898243295220E+01
8,0.3320,8.099000185570E+01,5.820273522199E+01,1.892525694934E+01
8,0.3330,8.087222076368E+01,5.779587061388E+01,1.886842434588E+01
8,0.3340,8.075508840302E+01,5.739144232079E+01,1.881193205742E+01
8,0.3350,8.063859922436E+01,5.698942852497E+01,1.875577703636E+01
8,0.3360,8.052274774456E+01,5.658980766841E+01,1.869995627137E+01
8,0.3370,8.040752854291E+01,5.619255844899E+01,1.864446678688E+01
8,0.3380,8.029293626142E+01,5.579765981666E+01,1.858930564254E+01
8,0.3390,8.017896560241E+01,5.540509096977E+01,1.853446993268E+01
8,0.3400,8.006561133053E+01,5.501483135139E+01,1.847995678582E+01
8,0.3410,8.014859475433E+01,5.478163705799E+01,1.842576336416E+01
8,0.3420,8.023106969909E+01,5.454980647391E+01,1.837188686310E+01
8,0.3430,8.031304085955E+01,5.431932767166E+01,1.831832451073E+01
8,0.3440,8.039451287020E+01,5.409018886245E+01,1.826507356738E+01
8,0.3450,8.047549031034E+01,5.386237839416E+01,1.821213132516E+01
8,0.3460,8.055597770235E+01,5.363588474938E+01,1.815949510746E+01
8,0.3470,8.063597951436E+01,5.341069654348E+01,1.810716226853E+01
8,0.3480,8.071550015888E+01,5.318680252267E+01,1.805513019304E+01
8,0.3490,8.079454399375E+01,5.296419156215E+01,1.800339629564E+01
8,0.3500,8.087311532685E+01,5.274285266427E+01,1.795195802051E+01
8,0.3510,8.168855610072E+01,5.264271040272E+01,1.790081284097E+01
8,0.3520,8.249685816990E+01,5.254313713129E+01,1.784995825903E+01
8,0.3530,8.329817243957E+01,5.244412801437E+01,1.779939180504E+01
8,0.3540,8.409264368657E+01,5.234567827100E+01,1.774911103723E+01
8,0.3550,8.488041092139E+01,5.224778317407E+01,1.769911354135E+01
8,0.3560,8.566160772100E+01,5.215043804959E+01,1.764939693028E+01
8,0.3570,8.643636253922E+01,5.205363827595E+01,1.759995884364E+01
8,0.3580,8.720479899510E+01,5.195737928317E+01,1.755079694743E+01
8,0.3590,8.796703613883E+01,5.186165655219E+01,1.750190893365E+01
8,0.3600,8.872318870229E+01,5.176646561415E+01,1.745329251994E+01
8,0.3610,9.015720904943E+01,5.023937503926E+01,1.740494544925E+01
8,0.3620,9.157711183969E+01,4.872072142888E+01,1.735686548945E+01
8,0.3630,9.298333794654E+01,4.721043505601E+01,1.730905043300E+01
8,0.3640,9.437630032015E+01,4.570844695992E+01,1.726149809665E+01
8,0.3650,9.575638645180E+01,4.421468893559E+01,1.721420632104E+01
8,0.3660,9.712396056805E+01,4.272909352342E+01,1.716717297044E+01
8,0.3670,9.847936559394E+01,4.125159399904E+01,1.712039593237E+01
8,0.3680,9.982292491110E+01,3.978212436339E+01,1.707387311734E+01
8,0.3690,1.011549439377E+02,3.832061933281E+01,1.702760245848E+01
8,0.3700,1.024757115500E+02,3.686701432942E+01,1.698158191130E+01
8,0.3710,1.015832232333E+02,3.469300566511E+01,1.693580945331E+01
8,0.3720,1.006937099974E+02,3.253068521943E+01,1.689028308382E+01
8,0.3730,9.980711478536E+01,3.037995898525E+01,1.684500082354E+01
8,0.3740,9.892338024447E+01,2.824073396088E+01,1.679996071438E+01
8,0.3750,9.804244869786E+01,2.611291813664E+01,1.675516081915E+01
8,0.3760,9.716426211064E+01,2.399642048168E+01,1.671059922122E+01
8,0.3770,9.628876206016E+01,2.189115093098E+01,1.666627402435E+01
8,0.3780,9.541588970395E+01,1.979702037262E+01,1.662218335233E+01
8,0.3790,9.454558574010E+01,1.771394063515E+01,1.657832534876E+01
8,0.3800,9.367779037557E+01,1.564182447524E+01,1.653469817679E+01
8,0.3810,9.222945842650E+01,1.477455568688E+01,1.649130001884E+01
8,0.3820,9.078261417464E+01,1.391182757281E+01,1.644812907639E+01
8,0.3830,8.933700497270E+01,1.305360456638E+01,1.640518356966E+01
8,0.3840,8.789236666772E+01,1.219985147144E+01,1.636246173745E+01
8,0.3850,8.644842261719E+01,1.135053345752E+01,1.631996183683E+01
8,0.3860,8.500488260955E+01,1.050561605506E+01,1.627768214295E+01
8,0.3870,8.356144166657E+01,9.665065150811E+00,1.623562094878E+01
8,0.3880,8.211777872256E+01,8.828846983181E+00,1.619377656490E+01
8,0.3890,8.067355514927E+01,7.996928137750E+00,1.615214731923E+01
8,0.3900,7.922841312423E+01,7.169275542807E+00,1.611073155687E+01
8,0.3910,7.808108263729E+01,6.911503837898E+00,1.606952763985E+01
8,0.3920,7.693394535400E+01,6.655047294747E+00,1.602853394689E+01
8,0.3930,7.578679387970E+01,6.399895873954E+00,1.598774887323E+01
8,0.3940,7.463941156808E+01,6.146039638038E+00,1.594717083041E+01
8,0.3950,7.349157177383E+01,5.893468750152E+00,1.590679824602E+01
8,0.3960,7.234303703562E+01,5.642173472811E+00,1.586662956358E+01
8,0.3970,7.119355818231E+01,5.392144166640E+00,1.582666324227E+01
8,0.3980,7.004287333545E+01,5.143371289143E+00,1.578689775673E+01
8,0.3990,6.889070682109E+01,4.895845393489E+00,1.574733159694E+01
8,0.4000,6.773676795920E+01,4.649557127313E+00,1.570796326795E+01
8,0.4010,6.687328789635E+01,4.529847561859E+00,1.566879128972E+01
8,0.4020,6.600959525382E+01,4.410733566383E+00,1.562981419696E+01
8,0.4030,6.514555260863E+01,4.292210707361E+00,1.559103053891E+01
8,0.4040,6.428101723894E+01,4.174274595166E+00,1.555243887916E+01
8,0.4050,6.341584075832E+01,4.056920883525E+00,1.551403779551E+01
8,0.4060,6.254986870112E+01,3.940145268985E+00,1.547582587975E+01
8,0.4070,6.168294008707E+01,3.823943490389E+00,1.543780173754E+01
8,0.4080,6.081488693750E+01,3.708311328355E+00,1.539996398819E+01
8,0.4090,5.994553375638E+01,3.593244604766E+00,1.536231126450E+01
8,0.4100,5.907469695557E+01,3.478739182268E+00,1.532484221263E+01
8,0.4110,5.835460828494E+01,3.392308563657E+00,1.528755549192E+01
8,0.4120,5.763387034209E+01,3.306297511157E+00,1.525044977471E+01
8,0.4130,5.691236786061E+01,3.220702977070E+00,1.521352374620E+01
8,0.4140,5.618998120384E+01,3.135521943148E+00,1.517677610430E+01
8,0.4150,5.546658607225E+01,3.050751420233E+00,1.514020555947E+01
8,0.4160,5.474205318720E+01,2.966388447909E+00,1.510381083457E+01
8,0.4170,5.401624794757E+01,2.882430094157E+00,1.506759066470E+01
8,0.4180,5.328903006337E+01,2.798873455016E+00,1.503154379708E+01
8,0.4190,5.256025315146E+01,2.715715654249E+00,1.499566899088E+01
8,0.4200,5.182976430669E+01,2.632953843009E+00,1.495996501709E+01
8,0.4210,5.118778301310E+01,2.569986959374E+00,1.492443065838E+01
8,0.4220,5.054462063220E+01,2.507318496988E+00,1.488906470896E+01
8,0.4230,4.990016213047E+01,2.444946339389E+00,1.485386597442E+01
8,0.4240,4.925428783148E+01,2.382868390081E+00,1.481883327165E+01
8,0.4250,4.860687310029E+01,2.321082572299E+00,1.478396542866E+01
8,0.4260,4.795778801916E+01,2.259586828779E+00,1.474926128446E+01
8,0.4270,4.730689702355E+01,2.198379121528E+00,1.471471968895E+01
8,0.4280,4.665405852284E+01,2.137457431601E+00,1.468033950276E+01
8,0.4290,4.599912447858E+01,2.076819758877E+00,1.464611959716E+01
8,0.4300,4.534193995987E+01,2.016464121839E+00,1.461205885391E+01
8,0.4310,4.475882342935E+01,1.966593266679E+00,1.457815616515E+01
8,0.4320,4.417400884769E+01,1.916953295107E+00,1.454441043329E+01
8,0.4330,4.358737629032E+01,1.867542607469E+00,1.451082057085E+01
8,0.4340,4.299880071245E+01,1.818359618852E+00,1.447738550041E+01
8,0.4350,4.240815163058E+01,1.769402758918E+00,1.444410415444E+01
8,0.4360,4.181529276572E+01,1.720670471737E+00,1.441097547518E+01
8,0.4370,4.122008168208E+01,1.672161215618E+00,1.437799841460E+01
8,0.4380,4.062236938535E+01,1.623873462951E+00,1.434517193420E+01
8,0.4390,4.002199990695E+01,1.575805700047E+00,1.431249500496E+01
8,0.4400,3.941880985915E+01,1.527956426973E+00,1.427996660723E+01
8,0.4410,3.885205237080E+01,1.495002020225E+00,1.424758573057E+01
8,0.4420,3.828269241716E+01,1.462196728440E+00,1.421535137371E+01
8,0.4430,3.771057840149E+01,1.429539541810E+00,1.418326254442E+01
8,0.4440,3.713555177783E+01,1.397029459624E+00,1.415131825941E+01
8,0.4450,3.655744667175E+01,1.364665490167E+00,1.411951754422E+01
8,0.4460,3.597608950839E+01,1.332446650618E+00,1.408785943314E+01
8,0.4470,3.539129863103E+01,1.300371966950E+00,1.405634296908E+01
8,0.4480,3.480288395135E+01,1.268440473834E+00,1.402496720353E+01
8,0.4490,3.421064661499E+01,1.236651214541E+00,1.399373119639E+01
8,0.4500,3.361437872608E+01,1.205003240845E+00,1.396263401595E+01
8,0.4510,3.305922375400E+01,1.181543941427E+00,1.393167473876E+01
8,0.4520,3.250043032415E+01,1.158188444218E+00,1.390085244951E+01
8,0.4530,3.193781510707E+01,1.134936061787E+00,1.387016624101E+01
8,0.4540,3.137118832629E+01,1.111786112760E+00,1.383961521405E+01
8,0.4550,3.080035412488E+01,1.088737921749E+00,1.380919847732E+01
8,0.4560,3.022511119638E+01,1.065790819296E+00,1.377891514732E+01
8,0.4570,2.964525376833E+01,1.042944141799E+00,1.374876434831E+01
8,0.4580,2.906057307001E+01,1.020197231453E+00,1.371874521218E+01
8,0.4590,2.847085944160E+01,9.975494361844E-01,1.368885687839E+01
8,0.4600,2.787590533191E+01,9.750001095908E-01,1.365909849387E+01
8,0.4610,2.731672877627E+01,9.602165502576E-01,1.362946921297E+01
8,0.4620,2.675281614156E+01,9.454969890167E-01,1.359996819736E+01
8,0.4630,2.618402847139E+01,9.308410111938E-01,1.357059461594E+01
8,0.4640,2.561024815832E+01,9.162482056890E-01,1.354134764478E+01
8,0.4650,2.503138862579E+01,9.017181649391E-01,1.351222646705E+01
8,0.4660,2.444740733389E+01,8.872504848791E-01,1.348323027292E+01
8,0.4670,2.385832322296E+01,8.728447649050E-01,1.345435825949E+01
8,0.4680,2.326424008111E+01,8.585006078367E-01,1.342560963073E+01
8,0.4690,2.266537787527E+01,8.442176198818E-01,1.339698359740E+01
8,0.4700,2.206211460795E+01,8.299954105990E-01,1.336847937698E+01
8,0.4710,2.149392417850E+01,8.187857561508E-01,1.334009619359E+01
8,0.4720,2.092318385888E+01,8.076236002383E-01,1.331183327792E+01
8,0.4730,2.035087660821E+01,7.965086416024E-01,1.328368986719E+01
8,0.4740,1.977835367029E+01,7.854405815261E-01,1.325566520502E+01
8,0.4750,1.920743780158E+01,7.744191238081E-01,1.322775854143E+01
8,0.4760,1.864054306132E+01,7.634439747359E-01,1.319996913273E+01
8,0.4770,1.808080172232E+01,7.525148430602E-01,1.317229624147E+01
8,0.4780,1.753217562000E+01,7.416314399690E-01,1.314473913636E+01
8,0.4790,1.699950875306E+01,7.307934790619E-01,1.311729709223E+01
8,0.4800,1.648845349542E+01,7.200006763252E-01,1.308996938996E+01
8,0.4810,1.602903790806E+01,7.108320372249E-01,1.306275531638E+01
8,0.4820,1.559972537392E+01,7.017014422703E-01,1.303565416427E+01
8,0.4830,1.520511611844E+01,6.926086551623E-01,1.300866523226E+01
8,0.4840,1.484853168129E+01,6.835534415547E-01,1.298178782475E+01
8,0.4850,1.453149599041E+01,6.745355690342E-01,1.295502125192E+01
8,0.4860,1.425355051091E+01,6.655548071001E-01,1.292836482959E+01
8,0.4870,1.401246960047E+01,6.566109271453E-01,1.290181787922E+01
8,0.4880,1.380477269619E+01,6.477037024362E-01,1.287537972783E+01
8,0.4890,1.362633436372E+01,6.388329080940E-01,1.284904970793E+01
8,0.4900,1.347291555920E+01,6.299983210756E-01,1.282282715751E+01
8,0.4910,1.334862923789E+01,6.223603818808E-01,1.279671141992E+01
8,0.4920,1.323931375220E+01,6.147534912194E-01,1.277070184386E+01
8,0.4930,1.314258397789E+01,6.071774601550E-01,1.274479778333E+01
8,0.4940,1.305641678646E+01,5.996321012811E-01,1.271899859753E+01
8,0.4950,1.297912082543E+01,5.921172287057E-01,1.269330365087E+01
8,0.4960,1.290929487714E+01,5.846326580358E-01,1.266771231286E+01
8,0.4970,1.284578410871E+01,5.771782063626E-01,1.264222395811E+01
8,0.4980,1.278763911724E+01,5.697536922463E-01,1.261683796622E+01
8,0.4990,1.273407990310E+01,5.623589357017E-01,1.259155372180E+01
8,0.5000,1.268446532387E+01,5.549937581832E-01,1.256637061436E+01
8,0.5010,1.263868663586E+01,5.478686762100E-01,1.254128803828E+01
8,0.5020,1.259577892703E+01,5.407719810176E-01,1.251630539279E+01
8,0.5030,1.255540316494E+01,5.337035033011E-01,1.249142208187E+01
8,0.5040,1.251727836512E+01,5.266630750993E-01,1.246663751425E+01
8,0.5050,1.248117174972E+01,5.196505297815E-01,1.244195110333E+01
8,0.5060,1.244689083721E+01,5.126657020341E-01,1.241736226715E+01
8,0.5070,1.241427710141E+01,5.057084278479E-01,1.239287042836E+01
8,0.5080,1.238320090566E+01,4.987785445049E-01,1.236847501413E+01
8,0.5090,1.235355747762E+01,4.918758905661E-01,1.234417545615E+01
8,0.5100,1.232526374105E+01,4.850003058583E-01,1.231997119055E+01
8,0.5110,1.229834451874E+01,4.804214475246E-01,1.229586165789E+01
